owner,repo_name,pull_number,url,commit_sha,commit_message,commit_date,pushed_date,changed_files,total_additions,total_deletions,state,Is_first_commit,pr_create_date,pr_created_date
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,8c7f7eb,Merge branch 'main' into dev,2025-02-10T17:27:58Z,2025-02-10T17:27:58Z,,0,0,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,3d0787e,"JusPrinChatPanel Overlay on view3D

* POC

* show chat_panel when image is clicked

* Move btn image to resource folder

* fix click

* fix windows

* better button location

* Refactoring to restore GUI_Preview as much as possible

* gif display demo

* clean up unused code

* Move to event-based processing to be consistent with original code base

* Move to JusPrinView3D

* Move to JusPrinView3D

* Move to JusPrinView3D

---------

Co-authored-by: zhengzihui <zhengzihui@changzhi.top>
Co-authored-by: zheng zihui <flying@good.com>",2025-02-15T15:25:47Z,2025-02-15T15:25:47Z,"resources/images/jusprin_input_button.png,resources/images/throbber.gif,src/slic3r/CMakeLists.txt,src/slic3r/GUI/GLCanvas3D.cpp,src/slic3r/GUI/GLCanvas3D.hpp,src/slic3r/GUI/GUI_Preview.cpp,src/slic3r/GUI/GUI_Preview.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp,src/slic3r/GUI/Plater.cpp",188,4,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,7b0823e,Stub some notifications to be implemented later,2025-02-15T21:40:23Z,2025-02-15T21:40:23Z,"src/slic3r/CMakeLists.txt,src/slic3r/GUI/JusPrin/JusPrinNotificationManager.cpp,src/slic3r/GUI/JusPrin/JusPrinNotificationManager.hpp,src/slic3r/GUI/NotificationManager.hpp,src/slic3r/GUI/Plater.cpp",144,3,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,c6f4fb3,test 显示效果,2025-02-16T02:35:40Z,2025-02-16T02:35:40Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",80,30,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,29f1401,fix ui,2025-02-16T06:41:03Z,2025-02-16T06:41:03Z,"resources/images/prin_login.gif,resources/images/throbber.gif,src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",132,32,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,5966d30,mac finish change click btn ui,2025-02-17T12:32:58Z,2025-02-17T12:32:58Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",24,46,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,6e5b956,remove unused image,2025-02-17T13:56:37Z,2025-02-17T13:56:37Z,resources/images/jusprin_input_button.png,0,0,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,b4eb541,Refine JustPrinButton shadow and rendering effects,2025-02-17T23:59:21Z,2025-02-17T23:59:21Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,17,17,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,154ed47,change ui,2025-02-18T13:02:52Z,2025-02-18T13:02:52Z,"resources/images/two_circle.png,src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",56,5,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,4e18c0f,Modify JustPrinButton border rendering to show border only on hover,2025-02-18T13:06:54Z,2025-02-18T13:06:54Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,6,2,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,c2d5fd6,Merge branch 'dev' of github.com:kennethjiang/JusPrin into dev,2025-02-18T13:12:29Z,2025-02-18T13:12:29Z,"resources/images/two_circle.png,src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",57,10,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,b94cc2d,Update JustPrinButton border transparency on hover state,2025-02-18T13:27:13Z,2025-02-18T13:27:13Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,2,2,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,b56a427,win 编译,2025-02-18T14:32:16Z,2025-02-18T14:32:16Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,2,2,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,31f9b5e,Implement CircularBadge for JusPrinView3D overlay icons,2025-02-18T16:07:26Z,2025-02-18T16:07:26Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",48,16,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,f3e4eec,Enhance CircularBadge rendering and positioning with transparency and z-order improvements,2025-02-18T16:19:18Z,2025-02-18T16:19:18Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",29,10,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,c2db546,Simplify JusPrinView3D overlay badge rendering and positioning,2025-02-18T16:29:06Z,2025-02-18T16:29:06Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",23,28,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,1f0cc5f,Add right badge to JusPrinView3D overlay and refine badge positioning,2025-02-18T17:17:39Z,2025-02-18T17:17:39Z,"resources/images/two_circle.png,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp",14,11,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,669a7e5,Add volume metadata and MD5 hash generation for JusPrinPlateUtils. test code only,2025-02-18T23:00:45Z,2025-02-18T23:00:45Z,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.cpp,57,1,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,47085d3,Refactor JusPrinChatPanel: Move model object JSON methods to JusPrinPlateUtils,2025-02-18T23:19:13Z,2025-02-18T23:19:13Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.cpp,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.hpp",70,67,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,effa1e3,Add GetProjectInfo method to generate project hash code,2025-02-18T23:30:48Z,2025-02-18T23:30:48Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.cpp,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.hpp",65,53,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,a395db0,Bug in refactoring,2025-02-18T23:45:32Z,2025-02-18T23:45:32Z,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.cpp,1,0,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,79f9c4a,Refactor project and plate information retrieval methods in JusPrinPlateUtils,2025-02-19T05:00:29Z,2025-02-19T05:00:29Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.cpp,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.hpp",17,43,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,1a000ac,Rename JSON keys in JusPrinPlateUtils to use snake_case,2025-02-19T05:07:59Z,2025-02-19T05:07:59Z,src/slic3r/GUI/JusPrin/JusPrinPlateUtils.cpp,2,2,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,6ca707f,Update embedded chat server URL to version 0.4,2025-02-19T05:41:45Z,2025-02-19T05:41:45Z,resources/web/jusprin/jusprin_chat_preload.html,1,1,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,2a06f7f,mac 条件编译,2025-02-19T11:49:43Z,2025-02-19T11:49:43Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",8,3,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,eac2b17,debug win,2025-02-19T14:07:44Z,2025-02-19T14:07:44Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",14,8,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,fcaf995,win badge,2025-02-19T14:23:01Z,2025-02-19T14:23:01Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",22,6,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,205f000,Remove macOS-specific painting and transparency code from JusPrinChatPanel,2025-02-19T19:08:08Z,2025-02-19T19:08:08Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp",1,39,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,e50f257,Adjust JusPrinView3D chat panel and overlay positioning with minimum size constraints,2025-02-19T20:00:20Z,2025-02-19T20:02:53Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,22,19,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,581fdfa,Refactor JusPrinView3D layout with constants and simplified positioning,2025-02-19T20:02:53Z,2025-02-19T20:02:53Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,75,45,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,d5bb734,Improve JusPrinView3D chat panel visibility and overlay management,2025-02-19T23:55:07Z,2025-02-19T23:55:07Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,9,10,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,c969391,Refactor chat panel visibility methods in JusPrinView3D,2025-02-20T00:04:54Z,2025-02-20T00:04:54Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",27,15,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,b802531,Add jusprinChatPanel method to Plater for accessing chat panel,2025-02-20T00:42:44Z,2025-02-20T00:42:44Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.hpp,src/slic3r/GUI/Plater.cpp,src/slic3r/GUI/Plater.hpp",15,3,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,6b2e2b4,Add handler for showing chat panel in JusPrinChatPanel,2025-02-20T03:49:45Z,2025-02-20T03:49:45Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp",9,0,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,656e24f,Adjust macOS button shadow rendering in JustPrinButton,2025-02-20T04:00:04Z,2025-02-20T04:00:04Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,4,2,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,6314f8c,"Add notification event handling in JusPrinNotificationManager

- Implement SendNotificationPushedEvent in JusPrinChatPanel
- Add methods to convert notification types and levels to string
- Create push_notification_to_chat method to send notifications to chat panel
- Modify push_notification method to use new notification event system",2025-02-20T05:15:51Z,2025-02-20T05:15:51Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinNotificationManager.cpp,src/slic3r/GUI/JusPrin/JusPrinNotificationManager.hpp",75,7,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,8085b0a,"Implement notification methods in JusPrinNotificationManager

- Replace empty placeholder methods with actual notification implementations
- Add push_notification_to_chat method with optional type and level parameters
- Remove unused push_delayed_notification method
- Modify notification methods to use chat notification system
- Adjust notification type and level handling",2025-02-20T05:52:48Z,2025-02-20T05:52:48Z,"src/slic3r/GUI/JusPrin/JusPrinNotificationManager.cpp,src/slic3r/GUI/JusPrin/JusPrinNotificationManager.hpp,src/slic3r/GUI/NotificationManager.hpp",20,21,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,674113f,fix,2025-02-20T11:36:40Z,2025-02-20T11:36:40Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,1,2,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,444aeae,win下修改测试,2025-02-20T12:44:19Z,2025-02-20T12:44:19Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,12,14,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,1989e41,"Add push_validate_error_notification method to JusPrinNotificationManager

- Implement method to handle validation error notifications
- Use existing notification system to push validation errors to chat
- Utilize StringObjectException for error reporting",2025-02-20T13:58:47Z,2025-02-20T13:58:47Z,"src/slic3r/GUI/JusPrin/JusPrinNotificationManager.cpp,src/slic3r/GUI/JusPrin/JusPrinNotificationManager.hpp",10,0,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,ee36724,"Implement object info notification for JusPrinNotificationManager

- Add implementation for bbl_show_objectsinfo_notification method
- Override base class method to send object info notifications to chat
- Use push_notification_to_chat with appropriate type and level
- Update method signature in header and implementation files",2025-02-20T20:26:18Z,2025-02-20T20:26:18Z,"src/slic3r/GUI/JusPrin/JusPrinNotificationManager.cpp,src/slic3r/GUI/JusPrin/JusPrinNotificationManager.hpp,src/slic3r/GUI/NotificationManager.hpp",15,7,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,2c65273,"Add virtual methods to NotificationManager base class

- Mark existing notification methods as virtual in NotificationManager header
- Prepare base class for potential overriding in derived classes
- Ensure consistent method signatures across notification manager implementations",2025-02-20T20:32:02Z,2025-02-20T20:32:02Z,"src/slic3r/GUI/JusPrin/JusPrinNotificationManager.hpp,src/slic3r/GUI/NotificationManager.hpp",32,32,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,db79796,"Force classic mode to be always enabled

- Set default value of ""use_classic_mode"" to true in AppConfig
- Modify set_classic_mode method to always set classic mode to true
- Ensures classic mode is consistently enabled across application settings",2025-02-20T21:17:20Z,2025-02-20T21:17:20Z,"src/libslic3r/AppConfig.cpp,src/slic3r/GUI/GUI_App.cpp",2,4,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,0f5a045,"Remove classic mode functionality

- Delete methods and code related to classic mode switching
- Remove classic mode configuration and UI elements
- Simplify UI and configuration management by eliminating mode-specific logic
- Clean up references to classic mode across multiple files",2025-02-20T22:18:22Z,2025-02-20T22:18:22Z,"src/libslic3r/AppConfig.cpp,src/slic3r/GUI/GUI_App.cpp,src/slic3r/GUI/GUI_App.hpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/MainFrame.cpp,src/slic3r/GUI/Plater.cpp,src/slic3r/GUI/WebViewDialog.cpp",11,105,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,c7d8c54,mac adjust badge ﻿大小,2025-02-21T11:08:41Z,2025-02-21T11:08:41Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,11,10,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,4f3e482,win adjust badges size,2025-02-21T12:12:16Z,2025-02-21T12:12:16Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,2,2,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,606fa84,"Enhance chat panel display and interaction

- Add support for dynamic chat panel sizing (small/large)
- Implement chat panel focus event handling
- Modify action handler to support flexible chat panel display
- Add new methods to send chat panel focus events
- Refactor chat panel display logic in JusPrinView3D",2025-02-21T12:28:10Z,2025-02-21T12:28:10Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",76,23,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,491fe65,Refactor chat panel sizing and positioning logic,2025-02-21T13:04:38Z,2025-02-21T13:04:38Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",19,28,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,2b7a3b5,Simplify chat panel size configuration and update display logic,2025-02-21T13:41:50Z,2025-02-21T13:41:50Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",35,28,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,dd399cc,Make sure chat can display in dev mode so that we can bring out javascript console,2025-02-21T16:51:51Z,2025-02-21T16:51:51Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,3,1,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,a61cdf4,"Refactor chat panel display method to return current display state

- Modify changeChatPanelDisplay to return the current display mode
- Update method signature in header and implementation files
- Adjust action handler to handle returned display state
- Move display mode logic into a single method with consistent return",2025-02-21T17:14:04Z,2025-02-21T17:14:04Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",25,27,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,5be2447,Increase minimum chat panel height for better visibility,2025-02-21T23:15:44Z,2025-02-21T23:15:44Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,1,1,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,2516e02,"Add support for multi-color notification badges in chat panel

- Implement new method setChatPanelNotificationBadges to update badge counts
- Create separate badge objects for red, orange, and green notifications
- Update badge positioning and visibility logic for different display modes
- Enhance badge rendering with dynamic count display and z-order management",2025-02-22T02:47:14Z,2025-02-22T02:47:14Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",138,55,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,b6ead4e,Separate visibility from the view mode so that it is less confusing,2025-02-23T10:11:54Z,2025-02-23T10:11:54Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",152,112,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,96cb76f,"Consolidate chat panel display and visibility handling

- Merge separate view mode and visibility methods into a single method
- Update action handler to handle both view mode and visibility changes
- Add getter methods for current view mode and visibility status
- Simplify chat panel display configuration logic",2025-02-23T10:53:22Z,2025-02-23T10:53:22Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",29,29,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,f5f6c65,Remove redundant focus call when showing chat panel,2025-02-23T12:11:09Z,2025-02-23T12:11:09Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,0,1,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,9bb413e,"Improve badge positioning for cross-platform compatibility

- Refactor badge positioning logic for macOS and non-macOS platforms
- Introduce platform-specific constants for badge offset and overlap
- Simplify badge placement calculations
- Remove redundant positioning code for non-macOS platforms",2025-02-23T13:45:09Z,2025-02-23T13:45:09Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,13,17,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,9b72a24,Rename bounds update methods to use 'Rect' terminology to be consistent with wxWidget,2025-02-23T14:08:22Z,2025-02-23T14:08:39Z,"src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,src/slic3r/GUI/JusPrin/JusPrinView3D.hpp",8,8,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,92b0a58,"Revert ""Remove redundant focus call when showing chat panel"". It might
have caused issues on Windows.

This reverts commit f5f6c65cf99c6ab43e056623c5cac72377dbffdf.",2025-02-23T14:08:39Z,2025-02-23T14:08:39Z,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp,1,0,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,95f401e,Remove AI-assisted mode UI elements from MainFrame,2025-02-24T14:01:18Z,2025-02-24T14:01:18Z,"src/slic3r/GUI/MainFrame.cpp,src/slic3r/GUI/MainFrame.hpp",0,12,CLOSED,True,,2025-02-28T22:44:18Z
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,03397d6,Add Raise() method to JusPrinChatPanel. I think this fixes the input events problem on windows,2025-02-24T18:31:24Z,2025-02-24T18:31:24Z,"src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp,src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp,src/slic3r/GUI/JusPrin/JusPrinView3D.cpp",12,1,CLOSED,True,,2025-02-28T22:44:18Z
