owner,repo_name,C3,pull_number,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,created_at,merged_at,time_to_merge
synapsecns,sanguine,https://github.com/synapsecns/sanguine/pull/2611,2611,2024-05-10T09:35:42Z,49,20,59,5871,2297,d10413d933ce4b42a409aec8d3dd41127386d083,acd3ed2d4effdd5ca0527f667e56f6e420d5ce50,9b4ae6f0aa9a64c6ff852bc2937680c9de841435,2505830cbe4357e7ef8ed6206bdcd9333bcd0137,trajan0x,MERGED,2024-05-10T09:35:42Z,2024-05-12T20:30:49Z,"2 days, 10:55:07"
synapsecns,sanguine,https://github.com/synapsecns/sanguine/pull/2600,2600,2024-05-09T13:59:35Z,49,1,9,42,89,8bab5f3dab971e78b711b1c5fcceda8c33fe261b,e18bf8061c1dff6d074adf821c466ba798b1f4af,db9440a633759f6e4c60a15fa0be228905a2f00e,8bab5f3dab971e78b711b1c5fcceda8c33fe261b,trajan0x,MERGED,2024-05-09T13:59:35Z,2024-05-09T16:09:20Z,2:09:45
synapsecns,sanguine,https://github.com/synapsecns/sanguine/pull/2696,2696,2024-06-10T16:43:08Z,49,1,27,2557,3755,59ef94ccadafb1669f9c6015d87f8d1557371c8a,d79b82a64fdee4a9a546690c38dbf05032206a7c,2f452875d88c95505cb491cff2f64a46b7d7e497,59ef94ccadafb1669f9c6015d87f8d1557371c8a,trajan0x,MERGED,2024-06-10T16:43:08Z,2024-06-10T16:57:18Z,0:14:10
synapsecns,sanguine,https://github.com/synapsecns/sanguine/pull/2637,2637,2024-05-14T11:25:28Z,49,3,30,3056,4,2b6d25ad3ba9d0214a5b48ffc1a7f44112a98c6c,450886647438cc547b77f70f23e1d6e42f17b932,f110451ff80dab023390453d9dc10608e9c54769,db72d4e71d3802e250e3aaa6ab68354e2bd63d47,trajan0x,MERGED,2024-05-14T11:25:28Z,2024-05-14T11:28:55Z,0:03:27
thefrontside,effection,https://github.com/thefrontside/effection/pull/988,988,2025-04-03T21:22:51Z,705,3,2,23,3,f6ad1fe12129478e41d645bf95ef015aa7052354,efb646d94024e610eb04a94cd9075cca3820d828,6e8bdabf8e2440648f4d417acdf96178c357306c,7c6f6bd93dc8772f88e629e80db8cc90fccfb0c3,taras,MERGED,2025-04-03T21:22:51Z,2025-04-03T21:26:40Z,0:03:49
tomakado,dumbql,https://github.com/tomakado/dumbql/pull/9,9,2025-02-14T00:27:38Z,46,1,1,1,1,91b882d65e1489b608abcf1efb6cf1615e021433,52400bf698f9ec1dd34380075699359764d4fc2e,9b08e5fc4980380efa597cf5aed1147922f7a05a,91b882d65e1489b608abcf1efb6cf1615e021433,tomakado,MERGED,2025-02-14T00:27:38Z,2025-02-14T00:28:43Z,0:01:05
tomakado,dumbql,https://github.com/tomakado/dumbql/pull/8,8,2025-02-14T00:24:47Z,46,1,1,11,0,4a790842efdf88525112d08a32acb53ddd2b7e81,9b08e5fc4980380efa597cf5aed1147922f7a05a,127b856f322edc96941746a3f0246f95876168c2,4a790842efdf88525112d08a32acb53ddd2b7e81,tomakado,MERGED,2025-02-14T00:24:47Z,2025-02-14T00:26:05Z,0:01:18
tomakado,dumbql,https://github.com/tomakado/dumbql/pull/5,5,2025-02-12T11:05:25Z,46,4,2,61,12,f65de1fcc4dc78d61d161a478f3ce2329e5d2efb,fe63ce5be40f98964eab904cc1e06635208319c0,1c3bed367a7ec2488aaeb4e0c756b99f36366186,8535d442136c59d099ac12c489f34711ebbcbeff,tomakado,MERGED,2025-02-12T11:05:25Z,2025-02-12T12:14:16Z,1:08:51
tomakado,dumbql,https://github.com/tomakado/dumbql/pull/6,6,2025-02-12T12:21:19Z,46,2,1,2,0,cec01a8c0785abbfb3d089b5fed0a02e7ead7099,fa27cb35df22b33de51b3c91127d646c29eba9b7,fe63ce5be40f98964eab904cc1e06635208319c0,6e051dcef246a759ef5fe4a628d83510a5130948,tomakado,MERGED,2025-02-12T12:21:19Z,2025-02-12T12:30:52Z,0:09:33
tomakado,dumbql,https://github.com/tomakado/dumbql/pull/29,29,2025-03-23T19:04:23Z,46,1,1,5,5,2fa15c0f4dbb1887d74b79a9511978ed1d740f51,5ef8180f7dd2e9c1212479594b6a87d25bf4f2ca,0f815674b2fe78db609e8fa7e7082e10c42a1b1f,2fa15c0f4dbb1887d74b79a9511978ed1d740f51,tomakado,MERGED,2025-03-23T19:04:23Z,2025-03-23T19:07:25Z,0:03:02
tomakado,dumbql,https://github.com/tomakado/dumbql/pull/28,28,2025-03-19T16:40:41Z,46,1,1,3,1,60a6d2f09eeeb9c4c56044e9ddd5a354ab4f6e88,0f815674b2fe78db609e8fa7e7082e10c42a1b1f,8e331b47b4071c30aaeeef05d5f542a185dbe47a,60a6d2f09eeeb9c4c56044e9ddd5a354ab4f6e88,tomakado,MERGED,2025-03-19T16:40:41Z,2025-03-19T16:41:23Z,0:00:42
turlockmike,hataraku,https://github.com/turlockmike/hataraku/pull/61,61,2025-02-13T21:01:58Z,31,1,2,7,4,2104d293d68bb019802852c64a99000cddf1d955,1be4f606491d86ac2924e983cc26eb34197b4a37,c588c468a05c10436a566580a40420c676b7f4a0,2104d293d68bb019802852c64a99000cddf1d955,turlockmike,MERGED,2025-02-13T21:01:58Z,2025-02-13T21:02:04Z,0:00:06
umputun,spot,https://github.com/umputun/spot/pull/213,213,2024-06-05T17:37:38Z,441,1,3,8,3,724f2ef0c4adf5b8f14434a8422f7459757c2fb9,fbf33ce92714b80e7b8725f0ef08f01a428718c0,c698584a46ae96f108f262ec637d57efa557d62c,724f2ef0c4adf5b8f14434a8422f7459757c2fb9,umputun,MERGED,2024-06-05T17:37:38Z,2024-06-05T17:41:35Z,0:03:57
umputun,tg-spam,https://github.com/umputun/tg-spam/pull/195,195,2024-12-09T21:24:51Z,333,2,163,15978,814,4585647a4f5d866c2fc6f32f58a025e6f13d999b,8d7ed39826a5abf6b06ffc869e1adfab391d7441,b1e2bbc5e99382710d24c5d0f9247f2fdba61ce8,1634ea6dc4dbe167780be98ce1702fb522d226a8,umputun,MERGED,2024-12-09T21:24:51Z,2024-12-09T21:45:47Z,0:20:56
utensils,mcp-nixos,https://github.com/utensils/mcp-nixos/pull/9,9,2025-04-04T00:38:13Z,128,19,54,10109,4,a90a7e7de8633393217a72fcd5f6fba27832e71d,32a58be3ed68d84f6aab86e4c2a8c7b8d821d882,f0f88057a7e6bec0653a575488d4e1335697c267,1c2bf97aa07d7f626ee1bf00312e059a17ee8ba0,jamesbrink,MERGED,2025-04-04T00:38:13Z,2025-04-04T00:40:12Z,0:01:59
utensils,mcp-nixos,https://github.com/utensils/mcp-nixos/pull/6,6,2025-04-02T14:49:55Z,128,1,1,4,0,d432864c5772722123a243bce2b56c7729e85768,377a8f17254c52a6a8782da3764ee20a7d6d0ffa,9128902a52e9d2d88f41982cf637804a8c02614f,d432864c5772722123a243bce2b56c7729e85768,jamesbrink,MERGED,2025-04-02T14:49:55Z,2025-04-02T15:14:06Z,0:24:11
utensils,mcp-nixos,https://github.com/utensils/mcp-nixos/pull/8,8,2025-04-03T06:55:21Z,128,27,28,2200,927,c68ce33df95e81bc86b6227ad5820f7e3f922e86,f0f88057a7e6bec0653a575488d4e1335697c267,4d882496012c8f2f2ab3a5cc9e773c1554226fba,6f5adce931c80766f3a1c02799a0a27063ce17c3,jamesbrink,MERGED,2025-04-03T06:55:21Z,2025-04-03T21:29:45Z,14:34:24
utensils,mcp-nixos,https://github.com/utensils/mcp-nixos/pull/2,2,2025-03-29T02:33:23Z,128,1,2,2,2,50b75bdc1e7b89d11eb78631fd28d174911f40a1,9b19c8787d7cf34847820c3f882744290a8f83f1,a6d75dccc7c0ab81fb30b2fb74b82c28f308a70c,50b75bdc1e7b89d11eb78631fd28d174911f40a1,jamesbrink,MERGED,2025-03-29T02:33:23Z,2025-03-29T02:33:48Z,0:00:25
utensils,mcp-nixos,https://github.com/utensils/mcp-nixos/pull/5,5,2025-04-02T04:05:08Z,128,5,15,1060,72,239fd9b73bbfcc8c44a46b9d404011ca1c8092a7,9128902a52e9d2d88f41982cf637804a8c02614f,5e7931f30cdad8f086c5c301a9f41d54a80d7949,a3aca2ba63891fd6615d283c5f8cc1157052e48a,jamesbrink,MERGED,2025-04-02T04:05:08Z,2025-04-02T05:22:29Z,1:17:21
utensils,mcp-nixos,https://github.com/utensils/mcp-nixos/pull/1,1,2025-03-28T05:46:27Z,128,10,125,7845,8332,179036a06507c08a91de58137c862992d6f9ea10,50b75bdc1e7b89d11eb78631fd28d174911f40a1,c19db481807b9d82fb43e94de7f714db924ae8a7,50b75bdc1e7b89d11eb78631fd28d174911f40a1,jamesbrink,MERGED,2025-03-28T05:46:27Z,2025-03-29T02:30:33Z,20:44:06
utensils,mcp-nixos,https://github.com/utensils/mcp-nixos/pull/7,7,2025-04-02T16:45:34Z,128,8,55,2888,68,10d7b3c1f1387fe6a88241a4d3b43a8e1d241936,4d882496012c8f2f2ab3a5cc9e773c1554226fba,377a8f17254c52a6a8782da3764ee20a7d6d0ffa,30ac9b64586a0aeb0f3bc5f6faf93e4b36362002,jamesbrink,MERGED,2025-04-02T16:45:34Z,2025-04-03T00:09:48Z,7:24:14
vfarcic,crossplane-sql,https://github.com/vfarcic/crossplane-sql/pull/50,50,2024-09-22T21:35:00Z,15,3,16,402,72,d8644ab6f970945fa931a87edfff0378029585ba,9a47f45d68b7f6c6e483ea11f72200ed1d3b2c3c,f435a212b9219ba7e8cfd0df2f85e1cca7679369,9fc063b353ab104cb4fc8b51800445c8a5bdbbf4,vfarcic,MERGED,2024-09-22T21:35:00Z,2024-09-22T21:35:07Z,0:00:07
vfarcic,crossplane-sql,https://github.com/vfarcic/crossplane-sql/pull/52,52,2024-09-25T15:37:47Z,15,6,28,234,83,e4b097d2cd0c436baa71d382af8f51fe7e02af5f,19354c5077bbd23cb0da14644e4d609b697a5296,56c7546664357d63725b5b63aa6adf7a2349ab63,68b77127ed38263684e76c1304684673a6f896ac,vfarcic,MERGED,2024-09-25T15:37:47Z,2024-09-25T15:40:06Z,0:02:19
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/32,32,2025-03-21T15:28:01Z,109,1,45,3,16220,bf7d2fe4aab7a270e408503a6c84a78313f70b70,5802fff9d3559240a41f91ce57320d91c83e342e,154877e5a32b289539e5bf326cfeb2bdd4575e95,bf7d2fe4aab7a270e408503a6c84a78313f70b70,glassBead-tc,MERGED,2025-03-21T15:28:01Z,2025-03-21T15:28:09Z,0:00:08
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/8,8,2025-02-20T07:17:04Z,109,7,11,912,2,f10c33b176eaffd72ea10620d8008e1d4d2d16bd,3211df413357aa7f7c243f7a1a7701c5bee7e5af,8d67bd8a93a7628678981077b80d3a2d24cf5680,7803f95b96ceabae28a97f68595770cbacb662bc,glassBead-tc,MERGED,2025-02-20T07:17:04Z,2025-02-20T07:17:11Z,0:00:07
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/26,26,2025-03-21T14:54:26Z,109,1,1,0,7215,b5bdc5d5f11ff4bd89779068c1b9300784acd194,e36e74a4e39e0c79da72b8b521fecd5963d9454f,c54def9622ad34957542b8f8a0d4f5a8cf0fcf0d,b5bdc5d5f11ff4bd89779068c1b9300784acd194,glassBead-tc,MERGED,2025-03-21T14:54:26Z,2025-03-21T14:54:33Z,0:00:07
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/21,21,2025-03-21T14:33:23Z,109,1,0,0,0,27992ab7d498964a3076fdcb28947a7cdfcee019,f04a46440315ecbe672eda5e9672a0c1fa99f382,0ce6de88ab7b188764a09d439a0bc981fdd6be6e,27992ab7d498964a3076fdcb28947a7cdfcee019,glassBead-tc,MERGED,2025-03-21T14:33:23Z,2025-03-21T14:33:31Z,0:00:08
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/34,34,2025-03-21T22:43:21Z,109,3,30,3695,173,2e149489f60bd733c1f854d25e90e490432dc586,f292e22b41fa2b7c06f2c0cb970f386b86c3f344,f3eb7a91fefd36b4e4ea9f1011f5d5b33625c98b,46245544de5855607d5392f74e2f23cdb666a613,glassBead-tc,MERGED,2025-03-21T22:43:21Z,2025-03-21T22:43:45Z,0:00:24
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/22,22,2025-03-21T14:33:51Z,109,2,141,38731,0,0ce6de88ab7b188764a09d439a0bc981fdd6be6e,31a9c0fc7952ba4a7e17e8bd9dcbb13869089137,27992ab7d498964a3076fdcb28947a7cdfcee019,f04a46440315ecbe672eda5e9672a0c1fa99f382,glassBead-tc,MERGED,2025-03-21T14:33:51Z,2025-03-21T14:33:57Z,0:00:06
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/31,31,2025-03-21T15:24:41Z,109,1,90,37,31658,1a4158fdedfeaf3b3a3b567a1f5fa50631deb0d6,154877e5a32b289539e5bf326cfeb2bdd4575e95,f4b68e04631aabd3a2a2ea0bdf50a79695f13bd6,1a4158fdedfeaf3b3a3b567a1f5fa50631deb0d6,glassBead-tc,MERGED,2025-03-21T15:24:41Z,2025-03-21T15:24:47Z,0:00:06
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/30,30,2025-03-21T15:12:06Z,109,1,3,3,3,168826fc601d957a4aca7d41d181428ce6588d48,f4b68e04631aabd3a2a2ea0bdf50a79695f13bd6,f26fcf6672653c8639b13ba5b35ad1e73039fefb,168826fc601d957a4aca7d41d181428ce6588d48,glassBead-tc,MERGED,2025-03-21T15:12:06Z,2025-03-21T15:12:12Z,0:00:06
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/18,18,2025-03-14T14:46:29Z,109,2,7,3505,72,88caee0d1b52686b9256885aba7b8a892a24f762,6ae9eb7029283c018cce0a2b7d90a59f64769d6d,db4ce829c6bfbd5a75cd9a32f6960e9698b82ae2,e60a452239c90c7df627be750274fc28aa2c1958,glassBead-tc,MERGED,2025-03-14T14:46:29Z,2025-03-14T14:52:31Z,0:06:02
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/5,5,2025-02-20T06:55:11Z,109,3,2,144,1,60f8c72e4a6012ae1d9f94d8017f82bb8c6848e7,b3ca9f6a5c6a63500280c938959bae79cb99a452,b02561f0cdc96c4fd16ebb978659048dcbe078a1,bcafe14d276b6fbd7736cc97e22ecebc08253fd1,glassBead-tc,MERGED,2025-02-20T06:55:11Z,2025-02-20T06:55:18Z,0:00:07
waldzellai,waldzell-mcp,https://github.com/waldzellai/waldzell-mcp/pull/19,19,2025-03-14T15:26:32Z,109,1,5,3076,163,ad991e7ceb062e11a8984a3c216925df785d2d06,24da3eae8ebc7dd0cf0ab379d24acccb126b35c1,6ae9eb7029283c018cce0a2b7d90a59f64769d6d,ad991e7ceb062e11a8984a3c216925df785d2d06,glassBead-tc,MERGED,2025-03-14T15:26:32Z,2025-03-14T15:26:55Z,0:00:23
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/76,76,2025-03-29T05:53:14Z,29,2,2,14,20,4d47aa2b60c793b0d8796de6751478ce1b51c44a,16318cb914ef76a90425c6c2197736d067be4539,4efa33a92d17ac4bc61d3f7357893b626f4c6c00,eaf3757a15f0b1f4a142856fc1bc20b5d91fd56c,hkusu,MERGED,2025-03-29T05:53:14Z,2025-03-29T05:57:38Z,0:04:24
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/34,34,2024-12-22T07:40:22Z,29,1,1,20,103,d93deee6a4ee85fd5df8aeb85b5b939a341ff5da,287c08d4f7df50bb998dd8f3ead296cde3623052,04bfa7dc426dd24af943797dc6d1e09b6a33c7f9,d93deee6a4ee85fd5df8aeb85b5b939a341ff5da,hkusu,MERGED,2024-12-22T07:40:22Z,2024-12-22T12:19:33Z,4:39:11
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/17,17,2024-12-07T01:59:24Z,29,1,1,1,1,e9fa3edc6713a00b50ed3d12a25de1a8cfff0d40,f7681abe7d120a5f1f9dbc6baddea5ad9becbe76,d031649aa2de840b2704c4b1e790e633a3ac4adc,e9fa3edc6713a00b50ed3d12a25de1a8cfff0d40,hkusu,MERGED,2024-12-07T01:59:24Z,2024-12-07T02:09:46Z,0:10:22
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/51,51,2025-02-28T03:45:45Z,29,1,1,2,2,b950dccd36d5397e8c2ccbb6b447edc9d8758c0f,6827674cabc4f75b3eaf10c881b008246e71a15a,c638d11f2230fd5126744a8555ba03a2929f6d10,b950dccd36d5397e8c2ccbb6b447edc9d8758c0f,hkusu,MERGED,2025-02-28T03:45:45Z,2025-02-28T03:47:59Z,0:02:14
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/66,66,2025-03-23T08:45:01Z,29,5,20,135,579,d236d89081ec82f84750e1af331ab99274d3808e,73d4985d3075e300daec9b97843862529ef0f15a,d587350ba0c23cf3a36ea371554490b3ac5866e2,85aca23d7c85b485461d2d36d9e3d30b6e4c8ad7,hkusu,MERGED,2025-03-23T08:45:01Z,2025-03-24T04:17:15Z,19:32:14
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/86,86,2025-03-31T12:36:52Z,29,1,1,1,1,90b58daa6cc788030daeac34be6abb0f83f91400,98a228a88b8ae035d9ffea30dcfe3b4a8e8ab2ef,286759cfe0e776a9e8a7f3a97fdf39d9b7eaf259,90b58daa6cc788030daeac34be6abb0f83f91400,hkusu,MERGED,2025-03-31T12:36:52Z,2025-03-31T12:44:48Z,0:07:56
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/38,38,2025-02-03T07:23:18Z,29,1,1,4,2,948f386158abaf1b3fb69601d2ae1ac9236c6a78,443b0ebddd9c8f3235e1d30a50666e38ec450687,a260dd8ac135be66a3cfa6a2527c8180c736372b,948f386158abaf1b3fb69601d2ae1ac9236c6a78,hkusu,MERGED,2025-02-03T07:23:18Z,2025-02-03T07:28:30Z,0:05:12
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/114,114,2025-04-17T03:57:11Z,29,1,1,2,2,eeb50514438d3a3991f265e8264d29a561aa96b0,720da69c9fe353f67ff3cd4bc8e0b317bcda54e3,c5dfa50f2ef999300038993a1ab342251b0da0ba,eeb50514438d3a3991f265e8264d29a561aa96b0,hkusu,MERGED,2025-04-17T03:57:11Z,2025-04-18T05:34:19Z,"1 day, 1:37:08"
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/85,85,2025-03-31T11:57:04Z,29,1,2,120,99,4657bb05eb583e987a29139216d91e5ddf3df883,286759cfe0e776a9e8a7f3a97fdf39d9b7eaf259,ef4668e61b9a9b9babc082e4c2c7cd77e14881a4,4657bb05eb583e987a29139216d91e5ddf3df883,hkusu,MERGED,2025-03-31T11:57:04Z,2025-03-31T12:34:40Z,0:37:36
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/65,65,2025-03-17T14:20:48Z,29,1,6,30,6,da728959cd9bb55df04abe3bdd5a2c3cbe4bd026,0943d71a5c7184bc571c6c042fd7c5dedf336e49,b5313e8b541e4b65ea9fcf8c23b384bec19f533f,da728959cd9bb55df04abe3bdd5a2c3cbe4bd026,hkusu,MERGED,2025-03-17T14:20:48Z,2025-03-23T13:53:47Z,"5 days, 23:32:59"
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/44,44,2025-02-21T09:10:12Z,29,1,2,6,4,cb761bfdba8c95ab6155e70755e2584f6d526303,07fa0bd15267cd4cbb99d9b4acaf1298c02d1b96,9f9bd79d590458d7f97008b39647edc1bf964d4e,cb761bfdba8c95ab6155e70755e2584f6d526303,hkusu,MERGED,2025-02-21T09:10:12Z,2025-02-22T00:43:55Z,15:33:43
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/16,16,2024-12-06T14:20:01Z,29,1,1,1,1,6201be608f06735ff862ec3a66af2a49118e376c,d031649aa2de840b2704c4b1e790e633a3ac4adc,7a751b9079693b2e9134337c47a87e612e32a276,6201be608f06735ff862ec3a66af2a49118e376c,hkusu,MERGED,2024-12-06T14:20:01Z,2024-12-06T14:21:30Z,0:01:29
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/58,58,2025-03-10T08:52:51Z,29,1,1,2,2,dea5d7a6b5b1af8cd99f150e96443d98f1ff062c,48dc4c12ef08cf519885529c266bb5bafa6c2efc,5f88076585cfea813d53574235ecfb990a5a3b9c,dea5d7a6b5b1af8cd99f150e96443d98f1ff062c,hkusu,MERGED,2025-03-10T08:52:51Z,2025-03-10T08:53:55Z,0:01:04
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/49,49,2025-02-25T01:48:40Z,29,1,1,2,0,fc7d2abba0fff49b3f821e1c86042a0d81f07f17,c638d11f2230fd5126744a8555ba03a2929f6d10,d9f1952d22c54c0c842f86ba5213ab48ba4d0010,fc7d2abba0fff49b3f821e1c86042a0d81f07f17,hkusu,MERGED,2025-02-25T01:48:40Z,2025-02-25T01:50:49Z,0:02:09
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/47,47,2025-02-22T06:51:37Z,29,1,1,88,88,6b569b1ef7d836a307d530468108daf5cf1faf1d,9c4e0de0aa69b3a2ccd04c5f8532d4932ca40746,edabdd81172d25c750bf7dccc6bc8253666abfba,6b569b1ef7d836a307d530468108daf5cf1faf1d,hkusu,MERGED,2025-02-22T06:51:37Z,2025-02-22T08:42:17Z,1:50:40
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/12,12,2024-11-14T05:58:29Z,29,1,1,372,0,2c2eee13223801def2a373d5ab3e2199cf0aa916,f38fba3f6294fa6cb04711cbabb7946bd1f9e70f,491797c8c4ae10fb04f5a800528492cbac04781c,2c2eee13223801def2a373d5ab3e2199cf0aa916,hkusu,MERGED,2024-11-14T05:58:29Z,2024-11-14T05:59:49Z,0:01:20
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/54,54,2025-03-09T05:13:41Z,29,2,1,18,1,f283b067f07e3773d0447860e0723a7ecc35a1ca,5f88076585cfea813d53574235ecfb990a5a3b9c,3e1752ce82da954c679d8b6f7ae6effb6061ecfb,44f76d95e9e6384d6f2d9d9a76f44ba1842362a4,hkusu,MERGED,2025-03-09T05:13:41Z,2025-03-10T07:58:45Z,"1 day, 2:45:04"
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/52,52,2025-03-09T01:41:52Z,29,1,8,171,4,c9a1d3f64c3467822968a22943a16a6d1f9dbf79,5fe882f58a7cfe74bd83828a77244abebd00f024,6827674cabc4f75b3eaf10c881b008246e71a15a,c9a1d3f64c3467822968a22943a16a6d1f9dbf79,hkusu,MERGED,2025-03-09T01:41:52Z,2025-03-10T06:13:31Z,"1 day, 4:31:39"
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/15,15,2024-12-06T14:01:57Z,29,1,2,446,152,d84db9c1da727e0baa6caf8be9648b29112cd88d,7a751b9079693b2e9134337c47a87e612e32a276,6c408b389e0d5b91ae2e3e6228f2c9e137f96340,d84db9c1da727e0baa6caf8be9648b29112cd88d,hkusu,MERGED,2024-12-06T14:01:57Z,2024-12-06T14:04:31Z,0:02:34
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/104,104,2025-04-08T02:56:19Z,29,1,1,1,1,fedaa537e9bb27f9f8a0f39d819713b9dfb282b2,3f239962474ff2b26cad73063ce8814986223c7f,cba4ac7b5721598bcf782ad94774a29615e549d2,fedaa537e9bb27f9f8a0f39d819713b9dfb282b2,hkusu,MERGED,2025-04-08T02:56:19Z,2025-04-08T03:01:41Z,0:05:22
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/69,69,2025-03-24T12:38:36Z,29,7,11,249,16,b7272f67fa9e19f7c6418dbee2fbfef4b35bddd1,72087633713bf5005f0539d6225a20abf5590fd7,ac214c6d6ff9a6a05797a2f05645b58944714110,0bb9d1b4666707b67ac9cf834f2ee07bde7fdc66,hkusu,MERGED,2025-03-24T12:38:36Z,2025-03-25T03:59:41Z,15:21:05
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/1,1,2024-11-07T08:26:29Z,29,4,29,878,456,b28db6158f0cc351cfea8de0cf7325dca71ce241,e64324db849d8d2bbfb9158c33cf3837844ce092,cd5664e5dceed4bb6dec732b4fffdbe6b9f5ec08,e522d8bf15d7c7aeae93a60d07baeacd568b133a,hkusu,MERGED,2024-11-07T08:26:29Z,2024-11-07T08:30:42Z,0:04:13
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/59,59,2025-03-11T12:00:29Z,29,1,1,6,2,2ab3adb56c6f34ea7c9b80fb3315ee036b64f40e,b5313e8b541e4b65ea9fcf8c23b384bec19f533f,48dc4c12ef08cf519885529c266bb5bafa6c2efc,2ab3adb56c6f34ea7c9b80fb3315ee036b64f40e,hkusu,MERGED,2025-03-11T12:00:29Z,2025-03-11T12:04:42Z,0:04:13
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/57,57,2025-03-10T07:45:02Z,29,1,1,5,2,7cee433d8591d30306c856d7ef65ff84b9b7663c,3e1752ce82da954c679d8b6f7ae6effb6061ecfb,573ee9af9143577f72cf68c0e5696ab252887570,7cee433d8591d30306c856d7ef65ff84b9b7663c,hkusu,MERGED,2025-03-10T07:45:02Z,2025-03-10T07:48:24Z,0:03:22
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/21,21,2024-12-11T07:20:31Z,29,1,1,6,2,663bea920ee41d44f213671a096fced97ce996ce,2e806a04d3fca677933f7c74de68d1a11db186ad,ded28c116f9f5bb17e425b0cfb0faa65af91dcca,663bea920ee41d44f213671a096fced97ce996ce,hkusu,MERGED,2024-12-11T07:20:31Z,2024-12-11T07:22:36Z,0:02:05
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/62,62,2025-03-17T14:04:10Z,29,1,1,1,1,0ddb9f9f8fe197eea81ac64979146b2d1db0ae11,cac6b0a618cedd520d3f0620fb652c015fbc7167,b5313e8b541e4b65ea9fcf8c23b384bec19f533f,0ddb9f9f8fe197eea81ac64979146b2d1db0ae11,hkusu,MERGED,2025-03-17T14:04:10Z,2025-03-23T13:52:31Z,"5 days, 23:48:21"
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/11,11,2024-11-13T04:10:41Z,29,1,1,8,8,4e1f2155d0f6fc0269129fc20a94b6d50ab353fa,491797c8c4ae10fb04f5a800528492cbac04781c,6f771455f27c011091ea08d68ff5eb59a32be0cc,4e1f2155d0f6fc0269129fc20a94b6d50ab353fa,hkusu,MERGED,2024-11-13T04:10:41Z,2024-11-13T04:11:41Z,0:01:00
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/5,5,2024-11-10T12:39:47Z,29,1,5,5,4,7d69d340f2bdd98436224fc870f298d69fa81921,00c8e2323a6638f21e7b0d0ea111b701698b49ae,2f092ff3734d0e97e7c2159c5cc0ff86b073d893,7d69d340f2bdd98436224fc870f298d69fa81921,hkusu,MERGED,2024-11-10T12:39:47Z,2024-11-10T12:41:46Z,0:01:59
yumemi-inc,Tart,https://github.com/yumemi-inc/Tart/pull/26,26,2024-12-12T12:39:14Z,29,1,2,17,9,798c2548a633c53f8c34822aac876f385254bcd8,fb2c3dd37a449ecffabf080fea7e688f77ff9cc8,32a871ea519a3b521de04b179fa86638e9233db1,798c2548a633c53f8c34822aac876f385254bcd8,hkusu,MERGED,2024-12-12T12:39:14Z,2024-12-12T12:41:14Z,0:02:00
